0.07256357,0.04754935,0.043475542,0.026589403,0.04744339,0.04343293,0.032092173,0.02760804,0.033577032,0.03781366,0.048891902,0.03655058,0.064192295,0.041595753,0.069213964,0.04356224,0.039417405,0.04238998,0.030670168,0.07534524,0.019457554,0.017083095,0.057740837,0.04013262,0.045900784,0.022730013,0.03598294,0.03246961,0.048228346,0.033431385,0.042365406,0.034466095,0.031098247,0.027429866,0.054423533,0.0668263,0.032722294,0.0354736,0.067972094,0.052087825,0.039834782,0.038910232,0.037675373,0.036665298,0.06861925,0.04719692,0.03632637,0.026408758,0.035995606,0.029497093,0.039638337,0.037730478,0.036806777,0.050581153,0.028349139,0.022281772,0.04437933,0.03988054,0.028225714,0.019667014,0.041415196,0.03698588,0.039214116,0.022546249,0.04489276,0.044578817,0.021050075,0.03751968
0.058169678,0.057107653,0.04974886,0.0507168,0.057889488,0.05490269,0.049815495,0.05351343,0.058345117,0.0667154,0.09568548,0.092858635,0.08355244,0.04788742,0.052398898,0.054618746,0.035359982,0.01785838,0.046047665,0.059079345,0.017060757,0.034889694,0.07993045,0.008936119,0.049429704,0.033701196,0.072096325,0.056833815,0.10908432,0.042448275,0.05314088,0.042475354,0.046760798,0.03595998,0.022742517,0.06151894,0.047407504,0.08223712,0.09303298,0.06663677,0.056342155,0.02638002,0.0563479,0.03962978,0.091728434,0.059852257,0.05468083,0.0638924,0.050058253,0.04688188,0.046884306,0.076280095,0.06535223,0.10304854,0.03703693,0.044057537,0.055180974,0.058331758,0.059665956,0.042977553,0.0626715,0.0461912,0.039791007,0.051399805,0.08598329,0.05504553,0.041699946,0.033395063
0.04235097,0.042971294,0.037900455,0.037209865,0.04341214,0.04130523,0.03439571,0.036186803,0.03532646,0.036089383,0.034470994,0.037967168,0.06404746,0.035227157,0.041339412,0.039196387,0.02522472,0.014815894,0.03989739,0.03574521,0.016123323,0.046923444,0.0389456,0.016995672,0.024216747,0.03222268,0.042268895,0.046423305,0.036900423,0.038299575,0.04032052,0.036301047,0.051058915,0.052658025,0.021319352,0.041853305,0.035573147,0.040636357,0.05556859,0.028218139,0.034614515,0.010737678,0.03500015,0.036979586,0.061626755,0.027057307,0.03295821,0.03617964,0.036100604,0.03313707,0.03915791,0.044599906,0.0484645,0.03471483,0.036540847,0.034447417,0.03691464,0.054610692,0.03607291,0.036425654,0.03576023,0.03889048,0.030354379,0.035158012,0.033044912,0.03834531,0.036767628,0.027231663
0.04579433,0.01964183,0.020575928,0.030385965,0.018991673,0.01783686,0.018704236,0.03480233,0.024676863,0.02564629,0.03116251,0.0523799,0.026328642,0.059269443,0.05042604,0.01644743,0.040590417,0.039846666,0.016750386,0.04326516,0.03579129,0.032487664,0.025010403,0.04294015,0.034769505,0.015003687,0.04044642,0.03207794,0.04278364,0.017479472,0.06359332,0.015891701,0.0261824,0.032033447,0.051756147,0.03936308,0.018232346,0.043882035,0.022126678,0.028561262,0.01941011,0.0309321,0.018077,0.030316066,0.02423136,0.026968747,0.020769011,0.05330652,0.016702557,0.021760546,0.023181118,0.03983535,0.033271994,0.03232025,0.016655235,0.033527534,0.015891327,0.02472458,0.032165278,0.030095054,0.018065851,0.021976374,0.054904718,0.056325946,0.031279977,0.015381519,0.033362165,0.049623534
0.060113974,0.044543497,0.04191237,0.025673797,0.042278394,0.03647841,0.02295057,0.028883336,0.02398889,0.026892615,0.035991754,0.04340196,0.039134733,0.045318127,0.059351236,0.033363037,0.046845753,0.03992629,0.0059971577,0.05743368,0.033155914,0.027114892,0.04700349,0.03610958,0.04520187,0.0073936894,0.039612435,0.035454582,0.049142636,0.006364841,0.043160927,0.008489831,0.02335512,0.029603975,0.029996363,0.05733996,0.027414221,0.04076618,0.047643214,0.045240708,0.006681071,0.03474499,0.019571709,0.041071434,0.044358034,0.03317487,0.00897212,0.034882985,0.025278954,0.0127559155,0.041943274,0.041041423,0.038089216,0.040978726,0.003421179,0.026814891,0.035665695,0.026195249,0.023453556,0.025821675,0.021396212,0.036648504,0.046665527,0.034185246,0.02992769,0.038684014,0.029266508,0.04704955
0.06376131,0.063549414,0.05718307,0.04485483,0.06207641,0.056062758,0.04239552,0.046070877,0.043082077,0.0482293,0.06559029,0.06965178,0.047908287,0.015298579,0.059475854,0.055340573,0.07310601,0.091836825,0.02352946,0.06750361,0.063304186,0.0142181115,0.07869417,0.07489125,0.09222139,0.027678225,0.059214357,0.04487747,0.08032872,0.026907649,0.0136598395,0.020192482,0.016925775,0.01313121,0.047080606,0.061364707,0.044284537,0.06531094,0.064711615,0.09178188,0.023168491,0.08309596,0.037737425,0.04685689,0.057634525,0.053346377,0.02388838,0.04292586,0.04626606,0.01927548,0.054077104,0.06386955,0.052063685,0.07091911,0.022254094,0.041613728,0.056007687,0.025953967,0.03749234,0.037715998,0.040987104,0.049449682,0.030815883,0.031076923,0.058791004,0.059920654,0.040394373,0.046454713
0.023335977,0.018271718,0.0134883635,0.059462182,0.019817445,0.022448838,0.030592795,0.058724955,0.036598347,0.03904848,0.050065253,0.07480151,0.025600623,0.06182937,0.016813714,0.018674856,0.041763104,0.02024083,0.03096414,0.024566364,0.02849135,0.034995418,0.016596183,0.022222845,0.029626321,0.032698702,0.060390655,0.047857903,0.070163526,0.041534528,0.06873601,0.0367792,0.027013633,0.03312639,0.030284591,0.022502134,0.028608955,0.06122556,0.021198042,0.020797996,0.042795032,0.02738782,0.03908033,0.021201484,0.023649171,0.051378794,0.042728473,0.068197906,0.02638966,0.03820584,0.021966152,0.058539014,0.050798405,0.053853255,0.037590746,0.05163411,0.008895035,0.024045724,0.042480078,0.03879001,0.043344572,0.023672143,0.054927707,0.06574296,0.047664616,0.014619693,0.04339429,0.050083596
0.011890685,0.00673769,0.0069355937,0.0190713,0.0076187663,0.011053781,0.021084547,0.017721036,0.025117554,0.0291796,0.04720521,0.037199646,0.017812077,0.034154635,0.013341003,0.012759003,0.031210454,0.01098594,0.02510561,0.009480134,0.013602417,0.034792967,0.01939944,0.011256172,0.025160734,0.028497223,0.026132688,0.0204342,0.04093584,0.03360502,0.035884317,0.033543695,0.026005218,0.02997357,0.021907097,0.010917358,0.016191138,0.030286793,0.018189343,0.021925313,0.040657166,0.012774791,0.03868022,0.011351445,0.018045647,0.023149874,0.040923312,0.029086275,0.018127708,0.036165252,0.009549639,0.028112248,0.02294558,0.045991424,0.033125356,0.016176999,0.009283353,0.022953108,0.045939084,0.014431252,0.042711593,0.009812079,0.032696094,0.028624475,0.04903778,0.006212227,0.0180599,0.032330506
0.03424285,0.02210325,0.018299634,0.018670114,0.023823105,0.025494592,0.03221034,0.014565682,0.036909573,0.040797334,0.06141322,0.024222117,0.0295159,0.029014476,0.031557154,0.025788473,0.02778271,0.0451708,0.04452081,0.038393628,0.024328632,0.066669166,0.009472246,0.04557116,0.020873057,0.040908802,0.016874457,0.025443502,0.034988586,0.044028886,0.025620524,0.048138373,0.050146535,0.063000485,0.060004484,0.031464413,0.027052864,0.017603923,0.014975058,0.014955467,0.05013932,0.050391037,0.041538056,0.023003839,0.021138532,0.06536079,0.052232094,0.0153424,0.030210597,0.05385275,0.022106368,0.019219039,0.026091307,0.055164147,0.040235046,0.022057995,0.020268941,0.043898303,0.070503846,0.027338706,0.044932712,0.022406714,0.030429557,0.017669559,0.06661363,0.018599853,0.023389308,0.030657172
0.04851913,0.023547202,0.02024766,0.01946401,0.025710093,0.026721174,0.028030017,0.01830795,0.033597186,0.03871087,0.048499327,0.0380888,0.030384481,0.037789863,0.043484703,0.024923697,0.037150003,0.043862116,0.018696256,0.049623176,0.022790177,0.020349037,0.037900977,0.03917563,0.041660618,0.02247082,0.0293276,0.026028043,0.042599797,0.024311226,0.040381163,0.023031974,0.008499681,0.014707016,0.028856058,0.041492853,0.026254917,0.030760275,0.036955822,0.040368482,0.030505436,0.03930864,0.033705965,0.020162662,0.03565718,0.02974271,0.031038536,0.030140212,0.026898693,0.023599695,0.02056977,0.032583598,0.029897468,0.04836628,0.023754362,0.016831523,0.020383619,0.008234302,0.036511045,0.018953778,0.038102105,0.02301565,0.0351679,0.029797642,0.046564117,0.02148597,0.019020444,0.034006473
