0.07256357,0.04754935,0.043475542,0.026589403,0.04744339,0.04343293,0.032092173,0.02760804,0.033577032,0.03781366,0.048891902,0.03655058,0.064192295,0.041595753,0.069213964,0.04356224,0.039417405,0.04238998,0.030670168,0.07534524,0.019457554,0.017083095,0.057740837,0.04013262,0.045900784,0.022730013,0.03598294,0.03246961,0.048228346,0.033431385,0.042365406,0.034466095,0.031098247,0.027429866,0.054423533,0.0668263,0.032722294,0.0354736,0.067972094,0.052087825,0.039834782,0.038910232,0.037675373,0.036665298,0.06861925,0.04719692,0.03632637,0.026408758,0.035995606,0.029497093,0.039638337,0.037730478,0.036806777,0.050581153,0.028349139,0.022281772,0.04437933,0.03988054,0.028225714,0.019667014,0.041415196,0.03698588,0.039214116,0.022546249,0.04489276,0.044578817,0.021050075,0.03751968
0.058169678,0.057107653,0.04974886,0.0507168,0.057889488,0.05490269,0.049815495,0.05351343,0.058345117,0.0667154,0.09568548,0.092858635,0.08355244,0.04788742,0.052398898,0.054618746,0.035359982,0.01785838,0.046047665,0.059079345,0.017060757,0.034889694,0.07993045,0.008936119,0.049429704,0.033701196,0.072096325,0.056833815,0.10908432,0.042448275,0.05314088,0.042475354,0.046760798,0.03595998,0.022742517,0.06151894,0.047407504,0.08223712,0.09303298,0.06663677,0.056342155,0.02638002,0.0563479,0.03962978,0.091728434,0.059852257,0.05468083,0.0638924,0.050058253,0.04688188,0.046884306,0.076280095,0.06535223,0.10304854,0.03703693,0.044057537,0.055180974,0.058331758,0.059665956,0.042977553,0.0626715,0.0461912,0.039791007,0.051399805,0.08598329,0.05504553,0.041699946,0.033395063
0.04876956,0.03756733,0.030220231,0.056948867,0.038356166,0.03873372,0.048261434,0.055564903,0.059539694,0.06735428,0.09851697,0.07102815,0.06602992,0.03733863,0.043982178,0.038261045,0.061974853,0.047703933,0.050886665,0.050133195,0.03312163,0.06856586,0.06890619,0.0353502,0.07215842,0.052615877,0.06286224,0.05281528,0.09231846,0.059124094,0.035666022,0.060828965,0.056855585,0.06502211,0.015607272,0.044233415,0.041616995,0.06776657,0.06951052,0.07267163,0.064794786,0.04215473,0.061856024,0.01985434,0.06906536,0.040479973,0.068342194,0.044071775,0.04307184,0.06788755,0.028569482,0.06675703,0.06041582,0.10070629,0.05589255,0.052369975,0.03616594,0.054697156,0.08198128,0.048540212,0.069928005,0.03170115,0.041657325,0.032519877,0.09473231,0.037421025,0.047690425,0.048009716
0.041553024,0.09478599,0.07669579,0.09298487,0.10065598,0.103086434,0.10423117,0.09424947,0.102726884,0.107534975,0.1249884,0.10420414,0.07321959,0.065682694,0.042627037,0.09224426,0.03615906,0.07000417,0.084839016,0.039739005,0.06417318,0.0933599,0.025797445,0.07038732,0.026098471,0.08717562,0.10198328,0.09797939,0.12093135,0.08605684,0.07380213,0.08802311,0.08137105,0.091717,0.05583687,0.03701887,0.10309167,0.10374897,0.052550007,0.015299372,0.09295314,0.056780223,0.10014026,0.08512248,0.064485684,0.034645863,0.094588235,0.092267185,0.10001152,0.09100164,0.09068442,0.103143536,0.10121814,0.13005453,0.08332263,0.08930744,0.075310096,0.0769806,0.10250129,0.09077057,0.10699864,0.09863759,0.05655616,0.08445091,0.11741786,0.08540622,0.086378224,0.046746496
0.04235097,0.042971294,0.037900455,0.037209865,0.04341214,0.04130523,0.03439571,0.036186803,0.03532646,0.036089383,0.034470994,0.037967168,0.06404746,0.035227157,0.041339412,0.039196387,0.02522472,0.014815894,0.03989739,0.03574521,0.016123323,0.046923444,0.0389456,0.016995672,0.024216747,0.03222268,0.042268895,0.046423305,0.036900423,0.038299575,0.04032052,0.036301047,0.051058915,0.052658025,0.021319352,0.041853305,0.035573147,0.040636357,0.05556859,0.028218139,0.034614515,0.010737678,0.03500015,0.036979586,0.061626755,0.027057307,0.03295821,0.03617964,0.036100604,0.03313707,0.03915791,0.044599906,0.0484645,0.03471483,0.036540847,0.034447417,0.03691464,0.054610692,0.03607291,0.036425654,0.03576023,0.03889048,0.030354379,0.035158012,0.033044912,0.03834531,0.036767628,0.027231663
0.08051117,0.061097804,0.06060676,0.064176716,0.059967194,0.057349157,0.0523653,0.06555258,0.059608832,0.061263163,0.056564968,0.07758728,0.060793582,0.080400385,0.08353531,0.054519143,0.07175905,0.041505765,0.04794336,0.077880785,0.0431038,0.049456585,0.057787843,0.04775729,0.064789034,0.0489976,0.084217206,0.07892888,0.075049356,0.04757575,0.082876705,0.041465085,0.048629347,0.051392,0.059379008,0.076687865,0.055027056,0.07993369,0.06081848,0.0593528,0.05449923,0.035431206,0.06166362,0.063700154,0.061916355,0.040711284,0.05446497,0.0769724,0.052323576,0.04941384,0.061216224,0.086135216,0.082445614,0.06142887,0.046018455,0.06625,0.053824555,0.05052331,0.04865838,0.062348,0.062740386,0.060121592,0.078108154,0.077751696,0.052599847,0.055641446,0.06771941,0.075895675
0.04579433,0.01964183,0.020575928,0.030385965,0.018991673,0.01783686,0.018704236,0.03480233,0.024676863,0.02564629,0.03116251,0.0523799,0.026328642,0.059269443,0.05042604,0.01644743,0.040590417,0.039846666,0.016750386,0.04326516,0.03579129,0.032487664,0.025010403,0.04294015,0.034769505,0.015003687,0.04044642,0.03207794,0.04278364,0.017479472,0.06359332,0.015891701,0.0261824,0.032033447,0.051756147,0.03936308,0.018232346,0.043882035,0.022126678,0.028561262,0.01941011,0.0309321,0.018077,0.030316066,0.02423136,0.026968747,0.020769011,0.05330652,0.016702557,0.021760546,0.023181118,0.03983535,0.033271994,0.03232025,0.016655235,0.033527534,0.015891327,0.02472458,0.032165278,0.030095054,0.018065851,0.021976374,0.054904718,0.056325946,0.031279977,0.015381519,0.033362165,0.049623534
0.06941736,0.062059112,0.0589781,0.059188146,0.06346088,0.06360196,0.06344509,0.056814842,0.070667535,0.073124334,0.07446989,0.054732546,0.09836594,0.057946514,0.0675057,0.06508957,0.04395088,0.027130548,0.07549175,0.06356152,0.032915536,0.095912606,0.06901177,0.027247572,0.043178026,0.066419736,0.067569315,0.08362529,0.056866564,0.068039,0.061176647,0.07063383,0.09430382,0.098524824,0.04046326,0.07473713,0.061124515,0.05952539,0.085819446,0.054572962,0.08338022,0.03995227,0.07857877,0.054422084,0.093367994,0.06686268,0.083646975,0.05252949,0.06410594,0.07880345,0.057460673,0.073777065,0.08717472,0.06862121,0.07030348,0.061401144,0.06471639,0.0947992,0.089275174,0.067747034,0.08212323,0.059240982,0.053782545,0.05230869,0.07971824,0.06185354,0.068054155,0.04990847
0.060113974,0.044543497,0.04191237,0.025673797,0.042278394,0.03647841,0.02295057,0.028883336,0.02398889,0.026892615,0.035991754,0.04340196,0.039134733,0.045318127,0.059351236,0.033363037,0.046845753,0.03992629,0.0059971577,0.05743368,0.033155914,0.027114892,0.04700349,0.03610958,0.04520187,0.0073936894,0.039612435,0.035454582,0.049142636,0.006364841,0.043160927,0.008489831,0.02335512,0.029603975,0.029996363,0.05733996,0.027414221,0.04076618,0.047643214,0.045240708,0.006681071,0.03474499,0.019571709,0.041071434,0.044358034,0.03317487,0.00897212,0.034882985,0.025278954,0.0127559155,0.041943274,0.041041423,0.038089216,0.040978726,0.003421179,0.026814891,0.035665695,0.026195249,0.023453556,0.025821675,0.021396212,0.036648504,0.046665527,0.034185246,0.02992769,0.038684014,0.029266508,0.04704955
0.09138997,0.08797908,0.08163614,0.038032103,0.08978891,0.087066785,0.07499918,0.03698278,0.06602895,0.06811435,0.07667966,0.044094343,0.06138374,0.019464744,0.0869994,0.088184536,0.050807342,0.09302484,0.06650599,0.096271686,0.061532542,0.05600694,0.0707025,0.083333686,0.06735251,0.06685259,0.04645427,0.05882461,0.05766654,0.061062705,0.019241378,0.06710192,0.058949087,0.05246375,0.088687286,0.089477085,0.07559983,0.04638306,0.070175715,0.07285302,0.07076145,0.0913721,0.07589267,0.07521786,0.067025185,0.09293883,0.0699213,0.029311191,0.08061114,0.06916325,0.07824864,0.05138439,0.05975012,0.07149855,0.061510317,0.04066944,0.0880658,0.0617649,0.072922945,0.05371426,0.077056535,0.07853693,0.02537224,0.020768842,0.08001581,0.08611216,0.046412323,0.033739015
